"AÑO","SEMESTRE","SEXO BIOLOGICO","PROGRAMA","PAIS NACIMIENTO","DEPARTAMENTO NACIMIENTO","MUNICIPIO NACIMIENTO","NUMERO MATERIAS INSCRITAS","NUMERO MATERIAS APROBADAS","NIVEL_ACADEMICO","ESTRATO"
"2024","2","F","ADMINISTRACIÓN DE EMPRESAS TURÍSTICAS Y HOTELERAS","Colombia","Magdalena","Fundación","8","8","Pregrado","1"
"2024","2","F","PUBLICIDAD Y MERCADEO DIGITAL","Colombia","Antioquia","Medellín","8","8","Pregrado","2"
"2024","2","M","PUBLICIDAD Y MERCADEO DIGITAL","Colombia","Cauca","Popayán","8","7","Pregrado","3"
"2024","2","F","PUBLICIDAD Y MERCADEO DIGITAL","Colombia","Antioquia","El Carmen de Viboral","7","6","Pregrado","3"
"2024","2","F","CIENCIAS AMBIENTALES","Colombia","Magdalena","San Sebastián de Buenavista","6","5","Pregrado","1"
"2024","2","F","CIENCIAS AMBIENTALES","Colombia","Cesar","Bosconia","8","8","Pregrado","1"
"2024","2","F","TECNOLOGÍA EN DESARROLLO DE SOFTWARE","Colombia","Chocó","Quibdó","8","8","Pregrado","2"
"2024","2","M","ADMINISTRACIÓN DE EMPRESAS TURÍSTICAS Y HOTELERAS","Colombia","Magdalena","Algarrobo","7","6","Pregrado","1"
"2024","2","M","ADMINISTRACIÓN DE EMPRESAS TURÍSTICAS Y HOTELERAS","Colombia","Magdalena","El Banco","8","6","Pregrado","1"
"2024","2","F","ADMINISTRACIÓN DE EMPRESAS TURÍSTICAS Y HOTELERAS","Colombia","Magdalena","Pivijay","7","2","Pregrado","1"
"2024","2","F","ADMINISTRACIÓN DE EMPRESAS TURÍSTICAS Y HOTELERAS","Colombia","Magdalena","Fundación","6","4","Pregrado","1"
"2024","2","F","ADMINISTRACIÓN DE EMPRESAS TURÍSTICAS Y HOTELERAS","Colombia","Magdalena","Santa Marta","8","8","Pregrado","1"
"2024","2","M","ADMINISTRACIÓN DE EMPRESAS TURÍSTICAS Y HOTELERAS","Colombia","Magdalena","Remolino","7","4","Pregrado","1"
"2024","2","M","CIENCIAS AMBIENTALES","Colombia","Bogotá, D.C.","Bogotá, D.C.","8","8","Pregrado","3"
"2024","2","F","CIENCIAS AMBIENTALES","Colombia","Magdalena","San Zenón","6","2","Pregrado","1"
"2024","2","F","CIENCIAS AMBIENTALES","Colombia","Magdalena","San Zenón","6","3","Pregrado","1"
"2024","2","M","CIENCIAS AMBIENTALES","Colombia","Magdalena","Pijiño del Carmen","8","8","Pregrado","1"
"2024","2","F","CIENCIAS AMBIENTALES","Colombia","Magdalena","Plato","8","8","Pregrado","1"
"2024","2","M","CIENCIAS AMBIENTALES","Colombia","Magdalena","El Retén","8","8","Pregrado","1"
"2024","2","F","CIENCIAS AMBIENTALES","Colombia","Magdalena","Guamal","8","8","Pregrado","1"
"2024","2","F","CIENCIAS AMBIENTALES","Colombia","Magdalena","San Sebastián de Buenavista","8","8","Pregrado","1"
"2024","2","F","TECNOLOGÍA EN DESARROLLO DE SOFTWARE","Colombia","Caldas","Supía","8","8","Pregrado","3"
"2024","2","M","TECNOLOGÍA EN DESARROLLO DE SOFTWARE","Colombia","Bogotá, D.C.","Bogotá, D.C.","6","6","Pregrado","1"
"2024","2","M","TECNOLOGÍA EN DESARROLLO DE SOFTWARE","Colombia","Sucre","Corozal","8","8","Pregrado","2"
"2024","2","M","TECNOLOGÍA EN DESARROLLO DE SOFTWARE","Colombia","Magdalena","Aracataca","8","7","Pregrado","2"
"2024","2","M","TECNOLOGÍA EN DESARROLLO DE SOFTWARE","Colombia","Antioquia","Medellín","8","8","Pregrado","3"
"2024","2","M","TECNOLOGÍA EN DESARROLLO DE SOFTWARE","Colombia","Magdalena","Plato","8","8","Pregrado","1"
"2024","2","F","ADMINISTRACIÓN DE EMPRESAS TURÍSTICAS Y HOTELERAS","Colombia","Magdalena","San Sebastián de Buenavista","7","7","Pregrado","1"
"2024","2","M","ADMINISTRACIÓN DE EMPRESAS TURÍSTICAS Y HOTELERAS","Colombia","Magdalena","Plato","8","8","Pregrado","1"
"2024","2","M","ADMINISTRACIÓN DE EMPRESAS TURÍSTICAS Y HOTELERAS","Colombia","Magdalena","Santa Marta","8","2","Pregrado","2"
"2024","2","F","ADMINISTRACIÓN DE EMPRESAS TURÍSTICAS Y HOTELERAS","Colombia","Magdalena","Nueva Granada","8","8","Pregrado","1"
"2024","2","F","ADMINISTRACIÓN DE EMPRESAS TURÍSTICAS Y HOTELERAS","Colombia","Magdalena","Ciénaga","6","6","Pregrado","2"
"2024","2","M","CIENCIAS AMBIENTALES","Colombia","Magdalena","Pedraza","7","0","Pregrado","1"
"2024","2","F","CIENCIAS AMBIENTALES","Colombia","Bolívar","Cartagena de Indias","8","8","Pregrado","1"
"2024","2","F","CIENCIAS AMBIENTALES","Colombia","Antioquia","Dabeiba","8","8","Pregrado","1"
"2024","2","F","CIENCIAS AMBIENTALES","Colombia","Atlántico","Barranquilla","7","7","Pregrado","1"
"2024","2","M","TECNOLOGÍA EN DESARROLLO DE SOFTWARE","Colombia","Bogotá, D.C.","Bogotá, D.C.","8","8","Pregrado","2"
"2024","2","M","TECNOLOGÍA EN DESARROLLO DE SOFTWARE","Colombia","Antioquia","San Pedro de Los Milagros","6","6","Pregrado","1"
"2024","2","F","TECNOLOGÍA EN DESARROLLO DE SOFTWARE","Colombia","Antioquia","Santa Fé de Antioquia","7","7","Pregrado","1"
"2024","2","M","TECNOLOGÍA EN DESARROLLO DE SOFTWARE","Colombia","Magdalena","Pivijay","6","5","Pregrado","1"
"2024","2","M","TECNOLOGÍA EN DESARROLLO DE SOFTWARE","Colombia","Antioquia","Medellín","8","8","Pregrado","1"
"2024","2","M","TECNOLOGÍA EN DESARROLLO DE SOFTWARE","Colombia","Antioquia","Rionegro","7","5","Pregrado","1"
"2024","2","F","ADMINISTRACIÓN DE EMPRESAS TURÍSTICAS Y HOTELERAS","Colombia","Magdalena","Ciénaga","8","8","Pregrado","2"
"2024","2","F","ADMINISTRACIÓN DE EMPRESAS TURÍSTICAS Y HOTELERAS","Colombia","Bolívar","Magangué","8","8","Pregrado","1"
"2024","2","F","ADMINISTRACIÓN DE EMPRESAS TURÍSTICAS Y HOTELERAS","Colombia","Magdalena","Plato","8","8","Pregrado","1"
"2024","2","M","ADMINISTRACIÓN DE EMPRESAS TURÍSTICAS Y HOTELERAS","Colombia","Magdalena","Fundación","7","6","Pregrado","1"
"2024","2","F","ADMINISTRACIÓN DE EMPRESAS TURÍSTICAS Y HOTELERAS","Colombia","Magdalena","Santa Marta","8","8","Pregrado","1"
"2024","2","M","ADMINISTRACIÓN DE EMPRESAS TURÍSTICAS Y HOTELERAS","Colombia","Magdalena","Santa Marta","8","8","Pregrado","1"
"2024","2","F","ADMINISTRACIÓN DE EMPRESAS TURÍSTICAS Y HOTELERAS","Colombia","Antioquia","Rionegro","8","5","Pregrado","3"
"2024","2","F","ADMINISTRACIÓN DE EMPRESAS TURÍSTICAS Y HOTELERAS","Colombia","Magdalena","Algarrobo","8","8","Pregrado","1"
"2024","2","F","CIENCIAS AMBIENTALES","Colombia","Antioquia","Arboletes","8","7","Pregrado","1"
"2024","2","M","CIENCIAS AMBIENTALES","Colombia","Magdalena","Plato","8","8","Pregrado","1"
"2024","2","M","CIENCIAS AMBIENTALES","Colombia","Santander","San Vicente de Chucurí","8","8","Pregrado","1"
"2024","2","F","CIENCIAS AMBIENTALES","Colombia","Antioquia","Arboletes","8","7","Pregrado","1"
"2024","2","M","CIENCIAS AMBIENTALES","Colombia","Antioquia","Santa Bárbara","8","0","Pregrado","1"
"2024","2","F","CIENCIAS AMBIENTALES","Colombia","Magdalena","Ariguaní","8","8","Pregrado","1"
"2024","2","M","CIENCIAS AMBIENTALES","Colombia","Magdalena","Pivijay","8","8","Pregrado","1"
"2024","2","F","CIENCIAS AMBIENTALES","Colombia","Magdalena","Santa Ana","7","7","Pregrado","1"
"2024","2","F","CIENCIAS AMBIENTALES","Colombia","Magdalena","Fundación","8","8","Pregrado","1"
"2024","2","M","TECNOLOGÍA EN DESARROLLO DE SOFTWARE","Colombia","Norte de Santander","Los Patios","8","8","Pregrado","2"
"2024","2","M","ADMINISTRACIÓN DE EMPRESAS TURÍSTICAS Y HOTELERAS","Colombia","Bolívar","Cartagena de Indias","8","8","Pregrado","2"
"2024","2","F","ADMINISTRACIÓN DE EMPRESAS TURÍSTICAS Y HOTELERAS","Colombia","Magdalena","Ariguaní","7","7","Pregrado","1"
"2024","2","F","ADMINISTRACIÓN DE EMPRESAS TURÍSTICAS Y HOTELERAS","Colombia","Nariño","Ipiales","8","8","Pregrado","3"
"2024","2","F","ADMINISTRACIÓN DE EMPRESAS TURÍSTICAS Y HOTELERAS","Colombia","Antioquia","Medellín","8","7","Pregrado","1"
"2024","2","F","ADMINISTRACIÓN DE EMPRESAS TURÍSTICAS Y HOTELERAS","Colombia","Antioquia","Guarne","8","8","Pregrado","1"
"2024","2","M","ADMINISTRACIÓN DE EMPRESAS TURÍSTICAS Y HOTELERAS","Colombia","Magdalena","Ciénaga","8","8","Pregrado","2"
"2024","2","F","ADMINISTRACIÓN DE EMPRESAS TURÍSTICAS Y HOTELERAS","Colombia","Magdalena","Plato","7","6","Pregrado","1"
"2024","2","F","CIENCIAS AMBIENTALES","Colombia","Magdalena","Santa Marta","8","8","Pregrado","1"
"2024","2","F","CIENCIAS AMBIENTALES","Colombia","Magdalena","Nueva Granada","7","7","Pregrado","1"
"2024","2","F","TECNOLOGIA EN GESTION CATASTRAL Y AGRIMENSURA","Colombia","Caldas","Aguadas","7","7","Pregrado","2"
"2024","2","M","TECNOLOGIA EN GESTION CATASTRAL Y AGRIMENSURA","Colombia","Antioquia","Apartadó","7","7","Pregrado","3"
"2024","2","F","TECNOLOGIA EN GESTION CATASTRAL Y AGRIMENSURA","Colombia","Antioquia","Marinilla","6","6","Pregrado","3"
"2024","2","F","TECNOLOGIA EN GESTION CATASTRAL Y AGRIMENSURA","Colombia","Antioquia","La Unión","7","7","Pregrado","2"
"2024","2","M","ADMINISTRACIÓN DE EMPRESAS","Colombia","Antioquia","Ituango","8","1","Pregrado","2"
"2024","2","F","ADMINISTRACIÓN DE EMPRESAS TURÍSTICAS Y HOTELERAS","Colombia","Magdalena","El Piñón","7","4","Pregrado","1"
"2024","2","F","ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO","Colombia","Magdalena","Ariguaní","7","6","Pregrado","1"
"2024","2","F","TECNOLOGÍA EN DESARROLLO COMUNITARIO","Colombia","Magdalena","El Banco","4","4","Pregrado","1"
"2024","2","F","ADMINISTRACIÓN DE EMPRESAS","Colombia","Antioquia","El Carmen de Viboral","8","7","Pregrado","2"
"2024","2","M","ADMINISTRACIÓN DE EMPRESAS","Colombia","Antioquia","Rionegro","8","8","Pregrado","2"
"2024","2","F","ADMINISTRACIÓN DE EMPRESAS","Colombia","Magdalena","Santa Ana","8","8","Pregrado","1"
"2024","2","F","ADMINISTRACIÓN DE EMPRESAS","Colombia","Magdalena","El Banco","8","8","Pregrado","1"
"2024","2","F","ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO","Colombia","Antioquia","Entrerríos","8","7","Pregrado","2"
"2024","2","F","ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO","Colombia","Valle del Cauca","El Cairo","8","5","Pregrado","1"
"2024","2","M","ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO","Colombia","Antioquia","Santa Bárbara","8","8","Pregrado","2"
"2024","2","F","ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO","Colombia","Magdalena","Ariguaní","8","7","Pregrado","1"
"2024","2","F","ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO","Colombia","Magdalena","Fundación","7","0","Pregrado","1"
"2024","2","F","ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO","Colombia","Magdalena","El Banco","8","6","Pregrado","1"
"2024","2","F","TECNOLOGÍA EN DESARROLLO COMUNITARIO","Colombia","Bolívar","Santa Cruz de Mompox","5","4","Pregrado","3"
"2024","2","F","ADMINISTRACIÓN DE EMPRESAS","Colombia","Atlántico","Barranquilla","7","7","Pregrado","1"
"2024","2","F","ADMINISTRACIÓN DE EMPRESAS","Colombia","Antioquia","Medellín","8","8","Pregrado","3"
"2024","2","M","ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO","Colombia","Magdalena","Ciénaga","8","7","Pregrado","1"
"2024","2","F","ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO","Colombia","Magdalena","Santa Ana","8","8","Pregrado","1"
"2024","2","F","ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO","Colombia","Magdalena","Cerro de San Antonio","8","8","Pregrado","1"
"2024","2","F","ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO","Colombia","Cundinamarca","Zipaquirá","8","8","Pregrado","3"
"2024","2","F","ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO","Colombia","Antioquia","Dabeiba","8","8","Pregrado","1"
"2024","2","F","ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO","Colombia","Magdalena","San Sebastián de Buenavista","8","8","Pregrado","1"
"2024","2","F","ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO","Colombia","Antioquia","Guarne","8","8","Pregrado","2"
"2024","2","F","ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO","Colombia","Magdalena","Santa Ana","8","4","Pregrado","1"
"2024","2","F","ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO","Colombia","Magdalena","Ciénaga","8","8","Pregrado","1"
"2024","2","F","TECNOLOGÍA EN DESARROLLO COMUNITARIO","Colombia","Magdalena","Sitionuevo","5","5","Pregrado","1"
"2024","2","F","ADMINISTRACIÓN DE EMPRESAS","Colombia","Cesar","Valledupar","8","8","Pregrado","1"
"2024","2","F","ADMINISTRACIÓN DE EMPRESAS","Colombia","Antioquia","Campamento","8","3","Pregrado","2"
"2024","2","F","ADMINISTRACIÓN DE EMPRESAS","Colombia","Bogotá, D.C.","Bogotá, D.C.","8","8","Pregrado","1"
"2024","2","F","ADMINISTRACIÓN DE EMPRESAS","Colombia","Magdalena","Plato","8","8","Pregrado","1"
"2024","2","F","ADMINISTRACIÓN DE EMPRESAS","Colombia","Córdoba","Puerto Escondido","8","8","Pregrado","2"
"2024","2","F","ADMINISTRACIÓN DE EMPRESAS","Colombia","Antioquia","Tarso","8","8","Pregrado","1"
"2024","2","F","ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO","Colombia","Magdalena","Guamal","8","8","Pregrado","1"
"2024","2","F","ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO","Colombia","Antioquia","Rionegro","8","8","Pregrado","3"
"2024","2","F","ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO","Colombia","Antioquia","Medellín","8","8","Pregrado","3"
"2024","2","M","ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO","Colombia","Casanare","Villanueva","8","8","Pregrado","1"
"2024","2","F","ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO","Colombia","Magdalena","Ariguaní","8","8","Pregrado","1"
"2024","2","F","ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO","Colombia","Antioquia","Sabaneta","7","7","Pregrado","2"
"2024","2","F","ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO","Colombia","Antioquia","Puerto Berrío","9","8","Pregrado","2"
"2024","2","M","ADMINISTRACIÓN DE EMPRESAS","Colombia","Magdalena","Plato","8","8","Pregrado","1"
"2024","2","F","ADMINISTRACIÓN DE EMPRESAS","Colombia","Antioquia","Amalfi","8","8","Pregrado","2"
"2024","2","F","ADMINISTRACIÓN DE EMPRESAS","Colombia","Antioquia","Envigado","8","8","Pregrado","2"
"2024","2","M","TECNOLOGÍA EN DESARROLLO COMUNITARIO","Colombia","Antioquia","Yarumal","5","5","Pregrado","1"
"2024","2","F","ADMINISTRACIÓN DE EMPRESAS","Colombia","Cundinamarca","Soacha","8","7","Pregrado","2"
"2024","2","F","ADMINISTRACIÓN DE EMPRESAS","Colombia","Magdalena","Fundación","8","8","Pregrado","1"
"2024","2","M","ADMINISTRACIÓN DE EMPRESAS","Colombia","Antioquia","Puerto Triunfo","7","7","Pregrado","1"
"2024","2","F","ADMINISTRACIÓN DE EMPRESAS","Colombia","Magdalena","Santa Marta","8","8","Pregrado","1"
"2024","2","F","ADMINISTRACIÓN DE EMPRESAS","Colombia","Antioquia","Medellín","7","7","Pregrado","2"
"2024","2","F","ADMINISTRACIÓN DE EMPRESAS","Colombia","Antioquia","Santa Rosa de Osos","9","7","Pregrado","2"
"2024","2","M","ADMINISTRACIÓN DE EMPRESAS","Colombia","Córdoba","Montería","8","8","Pregrado","1"
"2024","2","F","ADMINISTRACIÓN DE EMPRESAS","Colombia","Magdalena","El Banco","8","0","Pregrado","1"
"2024","2","F","ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO","Colombia","Magdalena","San Sebastián de Buenavista","8","8","Pregrado","1"
"2024","2","M","ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO","Colombia","Magdalena","Chivolo","8","2","Pregrado","1"
"2024","2","F","ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO","Colombia","Magdalena","Ariguaní","8","8","Pregrado","1"
"2024","2","M","ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO","Colombia","Magdalena","Tenerife","8","8","Pregrado","1"
"2024","2","F","ADMINISTRACIÓN DE EMPRESAS","Colombia","Atlántico","Sabanalarga","7","7","Pregrado","2"
"2024","2","F","ADMINISTRACIÓN DE EMPRESAS","Colombia","Antioquia","Remedios","8","8","Pregrado","2"
"2024","2","F","ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO","Colombia","Antioquia","Bello","7","7","Pregrado","2"
"2024","2","F","ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO","Colombia","Magdalena","Aracataca","8","4","Pregrado","1"
"2024","2","F","ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO","Colombia","Magdalena","Santa Marta","8","7","Pregrado","2"
"2024","2","M","ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO","Colombia","Magdalena","El Retén","8","2","Pregrado","1"
"2024","2","F","ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO","Colombia","Magdalena","Ariguaní","8","8","Pregrado","1"
"2024","2","F","ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO","Colombia","Antioquia","Anorí","8","7","Pregrado","1"
"2024","2","F","ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO","Colombia","Antioquia","Valdivia","8","8","Pregrado","1"
"2024","2","F","ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO","Colombia","Magdalena","Ciénaga","6","6","Pregrado","2"
"2024","2","M","ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO","Colombia","Antioquia","Medellín","8","8","Pregrado","3"
"2024","2","F","ADMINISTRACIÓN DE EMPRESAS","Colombia","Antioquia","Guadalupe","8","8","Pregrado","1"
"2024","2","M","ADMINISTRACIÓN DE EMPRESAS","Colombia","Antioquia","San Andrés de Cuerquía","10","10","Pregrado","1"
"2024","2","F","ADMINISTRACIÓN DE EMPRESAS","Colombia","Antioquia","Toledo","7","7","Pregrado","2"
"2024","2","F","ADMINISTRACIÓN DE EMPRESAS","Colombia","Risaralda","Pereira","8","8","Pregrado","1"
"2024","2","F","ADMINISTRACIÓN DE EMPRESAS","Colombia","Antioquia","San Roque","8","8","Pregrado","1"
"2024","2","F","TRABAJO SOCIAL","Colombia","Magdalena","Pedraza","6","6","Pregrado","1"
"2024","2","F","TRABAJO SOCIAL","Colombia","Sucre","Sincelejo","6","6","Pregrado","1"
"2024","2","F","TRABAJO SOCIAL","Colombia","Bolívar","Talaigua Nuevo","6","6","Pregrado","1"
"2024","2","F","TRABAJO SOCIAL","Colombia","Magdalena","Chivolo","6","6","Pregrado","1"
"2024","2","F","ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO","Colombia","Antioquia","Ituango","8","8","Pregrado","2"
"2024","2","F","ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO","Colombia","Antioquia","Segovia","8","8","Pregrado","2"
"2024","2","F","ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO","Colombia","Magdalena","Remolino","8","8","Pregrado","1"
"2024","2","M","ADMINISTRACIÓN DE EMPRESAS TURÍSTICAS Y HOTELERAS","Colombia","Valle del Cauca","Santiago de Cali","8","4","Pregrado","1"
"2024","2","M","ADMINISTRACIÓN DE EMPRESAS","Colombia","Cesar","Valledupar","8","0","Pregrado","1"
"2024","2","M","ADMINISTRACIÓN DE EMPRESAS","Colombia","Antioquia","Barbosa","8","8","Pregrado","2"
"2024","2","M","ADMINISTRACIÓN DE EMPRESAS","Colombia","Antioquia","Caldas","8","8","Pregrado","1"
"2024","2","M","TECNOLOGÍA EN DESARROLLO DE SOFTWARE","Colombia","Antioquia","Itagüí","8","3","Pregrado","2"
"2024","2","M","Ingeniería de Software y Datos","Colombia","Córdoba","Planeta Rica","5","5","Pregrado","2"
"2024","2","F","ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO","Colombia","Antioquia","San Pedro de Los Milagros","8","7","Pregrado","2"
"2024","2","F","TECNOLOGÍA EN DESARROLLO COMUNITARIO","Colombia","Antioquia","Yarumal","5","5","Pregrado","3"
"2024","2","F","Ingeniería de Software y Datos","Colombia","Nariño","Ricaurte","5","0","Pregrado","1"
"2024","2","M","PUBLICIDAD Y MERCADEO DIGITAL","Colombia","Antioquia","Envigado","8","8","Pregrado","3"
"2024","2","F","ADMINISTRACIÓN DE EMPRESAS TURÍSTICAS Y HOTELERAS","Colombia","Sucre","San Benito Abad","8","8","Pregrado","2"
"2024","2","F","TRABAJO SOCIAL","Colombia","Antioquia","Medellín","5","5","Pregrado","2"
"2024","2","M","Ingeniería de Software y Datos","Colombia","Antioquia","Dabeiba","6","0","Pregrado","1"
"2024","2","F","ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO","Colombia","Antioquia","Rionegro","8","8","Pregrado","1"
"2024","2","F","ADMINISTRACIÓN DE EMPRESAS","Colombia","Antioquia","Apartadó","8","3","Pregrado","2"
"2024","2","F","ADMINISTRACIÓN DE EMPRESAS","Colombia","Chocó","Riosucio","8","0","Pregrado","1"
"2024","2","F","TECNOLOGÍA EN DESARROLLO COMUNITARIO","Colombia","Magdalena","Salamina","5","5","Pregrado","1"
"2024","2","F","PUBLICIDAD Y MERCADEO DIGITAL","Colombia","Atlántico","Luruaco","8","8","Pregrado","1"
"2024","2","M","ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO","Colombia","Antioquia","Bello","8","8","Pregrado","2"
"2024","2","M","TECNOLOGÍA EN DESARROLLO DE SOFTWARE","Colombia","La Guajira","San Juan del Cesar","8","8","Pregrado","1"
"2024","2","F","ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO","Colombia","Antioquia","Medellín","8","8","Pregrado","1"
"2024","2","M","TECNOLOGÍA EN DESARROLLO DE SOFTWARE","Colombia","Antioquia","Medellín","4","4","Pregrado","3"
"2024","2","F","TRABAJO SOCIAL","Colombia","Magdalena","Santa Marta","5","5","Pregrado","1"
"2024","2","F","PUBLICIDAD Y MERCADEO DIGITAL","Colombia","Antioquia","Medellín","7","7","Pregrado","3"
"2024","2","F","ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO","Colombia","Antioquia","Medellín","8","8","Pregrado","3"
"2024","2","M","TECNOLOGÍA EN DESARROLLO DE SOFTWARE","Colombia","Antioquia","Medellín","7","5","Pregrado","3"
"2024","2","M","TECNOLOGÍA EN DESARROLLO DE SOFTWARE","Colombia","Antioquia","Yarumal","8","8","Pregrado","2"
"2024","2","M","PUBLICIDAD Y MERCADEO DIGITAL","Colombia","Antioquia","Itagüí","8","8","Pregrado","2"
"2024","2","F","ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO","Colombia","Antioquia","Caucasia","8","7","Pregrado","2"
"2024","2","M","PUBLICIDAD Y MERCADEO DIGITAL","Colombia","Antioquia","Cáceres","8","2","Pregrado","1"
"2024","2","F","PUBLICIDAD Y MERCADEO DIGITAL","Colombia","Bogotá, D.C.","Bogotá, D.C.","8","0","Pregrado","1"
"2024","2","F","PUBLICIDAD Y MERCADEO DIGITAL","Colombia","Antioquia","Dabeiba","8","7","Pregrado","1"
"2024","2","F","TRABAJO SOCIAL","Colombia","Antioquia","Medellín","5","0","Pregrado","3"
"2024","2","F","ADMINISTRACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO","Colombia","Antioquia","Envigado","8","0","Pregrado","3"
"2024","2","F","CIENCIAS AMBIENTALES","Colombia","Cesar","Valledupar","8","0","Pregrado","2"
